compte_id,client_id,type_compte,date_ouverture,solde,statut
3714,2936,epargne,2023-12-28,202850.19,actif
3715,919,courant,2016-09-26,343014.63,actif
3716,1927,professionnel,2022-09-08,31748.85,actif
3717,369,courant,2020-08-13,433890.7,actif
3718,2382,epargne,2022-04-08,345.89,actif
3719,481,courant,2023-02-11,201180.6,actif
3720,3765,epargne,2017-01-31,328536.71,cloture
3721,3491,courant,2018-03-03,88709.66,cloture
3722,363,courant,2021-11-21,349376.26,suspendu
3723,4516,epargne,2023-07-21,355478.52,actif
3724,4613,professionnel,2015-10-03,21202.58,cloture
3725,1005,epargne,2023-11-13,301088.92,actif
3726,3055,courant,2022-01-28,357324.39,actif
3727,11,courant,2018-10-20,257812.46,actif
3728,3,courant,2017-11-05,293060.48,cloture
3729,3948,courant,2023-10-28,5780.86,suspendu
3730,256,courant,2018-02-19,427783.58,cloture
3731,3815,courant,2016-07-29,455610.33,actif
3732,3153,professionnel,2016-07-17,298868.71,actif
3733,4739,courant,2018-03-24,456673.65,actif
3734,96976,courant,2021-01-22,168021.47,actif
3735,4859,courant,2022-01-02,266127.39,actif
3736,3548,professionnel,2023-05-19,38401.46,actif
3737,94,professionnel,2020-04-17,305159.85,actif
3738,1672,professionnel,2017-10-09,375606.79,suspendu
3739,4576,professionnel,2021-03-22,8636.29,suspendu
3740,831,professionnel,2022-03-10,41864.68,suspendu
3741,1803,courant,2017-05-23,37112.89,actif
3742,4723,epargne,2017-10-11,480860.24,actif
3743,2173,courant,2015-11-21,471834.64,cloture
3744,3916,professionnel,2016-03-29,467816.89,actif
3745,2976,professionnel,2020-12-07,192678.43,actif
3746,2089,professionnel,2015-02-12,194329.93,actif
3747,1486,epargne,2017-03-26,360407.4,actif
3748,488,epargne,2021-04-21,471596.26,actif
3749,4018,professionnel,2016-08-02,84009.17,actif
3750,3536,courant,2016-01-30,271021.21,cloture
3751,1080,professionnel,2018-11-30,437400.8,actif
3752,4987,courant,2018-04-30,29643.64,actif
3753,4782,professionnel,2023-08-23,384493.09,actif
3754,1112,courant,2022-04-20,394015.23,actif
3755,2331,professionnel,2020-10-18,300016.45,actif
3756,96976,professionnel,2016-10-17,422909.23,cloture
3757,3170,professionnel,2016-10-31,285360.27,actif
3758,4486,courant,2019-11-26,179655.1,actif
3759,730,courant,2017-05-26,377267.19,cloture
3760,3459,courant,2023-10-30,61224.57,cloture
3761,846,professionnel,2015-03-24,126586.3,actif
3762,3335,courant,2016-04-13,345895.96,actif
3763,838,epargne,2015-08-26,402221.17,actif
3764,1935,epargne,2022-03-24,281961.49,actif
3765,4637,epargne,2015-07-05,410113.47,actif
3766,2724,professionnel,2015-08-04,206985.45,actif
3767,3742,epargne,2020-10-16,199187.38,actif
3768,1806,professionnel,2020-12-04,285749.3,actif
3769,2113,courant,2019-08-31,39087.02,actif
3770,132,epargne,2021-02-09,227150.44,cloture
3771,3630,epargne,2018-01-18,158098.03,actif
3772,4372,epargne,2022-09-22,203118.19,actif
3773,702,professionnel,2020-11-16,97625.55,actif
3774,2341,epargne,2017-05-13,262218.2,actif
3775,1012,epargne,2019-12-29,336148.03,actif
3776,4250,epargne,2015-03-31,67375.34,cloture
3777,3174,courant,2022-08-03,478657.44,actif
3778,3197,epargne,2017-05-01,384364.02,actif
3779,3567,courant,2018-03-24,154220.76,actif
3780,2213,epargne,2022-01-10,241558.43,actif
3781,3243,epargne,2021-06-09,78700.66,actif
3782,4023,professionnel,2020-01-10,22402.61,actif
3783,2982,epargne,2017-04-01,103140.87,actif
3784,1209,epargne,2017-07-08,136758.21,suspendu
3785,2787,courant,2020-10-23,413901.87,actif
3786,278,courant,2023-11-12,160514.54,cloture
3787,2531,professionnel,2021-08-23,439285.04,actif
3788,885,epargne,2015-12-18,169739.6,actif
3789,2949,professionnel,2018-11-15,165228.97,cloture
3790,1544,professionnel,2017-01-09,257517.76,actif
3791,3390,courant,2020-08-08,306309.78,cloture
3792,1884,epargne,2017-07-17,121100.2,actif
3793,1013,courant,2016-06-13,441595.78,suspendu
3794,4741,epargne,2019-05-24,444552.95,actif
3795,893,epargne,2016-04-11,140518.71,actif
3796,4410,epargne,2023-09-17,111222.76,actif
3797,1613,professionnel,2022-12-02,437975.43,actif
3798,4457,courant,2020-03-02,22566.21,actif
3799,941,epargne,2017-07-04,114043.01,actif
3800,4636,professionnel,2023-10-18,40405.18,actif
3801,127,courant,2021-07-07,75301.9,actif
3802,3346,epargne,2022-11-18,259659.14,actif
3803,3566,courant,2020-08-28,180810.95,actif
3804,96976,epargne,2017-03-03,208505.75,cloture
3805,2462,professionnel,2023-11-22,475175.11,actif
3806,4047,professionnel,2017-07-15,157283.61,actif
3807,1522,courant,2020-06-23,101299.55,actif
3808,3817,professionnel,2018-03-05,276769.3,actif
3809,2045,epargne,2020-09-21,182761.68,actif
3810,4320,courant,2023-09-09,481091.68,actif
3811,2147,epargne,2021-10-01,236407.56,actif
3812,3104,professionnel,2015-10-03,266138.45,actif
3813,4057,epargne,2020-06-17,353384.62,cloture
3814,3660,courant,2017-03-14,27807.78,actif
3815,1701,courant,2018-08-29,358391.36,actif
3816,2949,professionnel,2018-03-24,51361.48,cloture
3817,1117,epargne,2017-03-08,47640.89,actif
3818,3939,epargne,2016-05-25,128462.3,suspendu
3819,1802,courant,2017-01-26,7612.63,actif
3820,2273,epargne,2021-01-17,71168.31,cloture
3821,4895,epargne,2020-03-15,176263.61,actif
3822,2222,courant,2018-08-19,34563.77,cloture
3823,3923,courant,2017-01-31,341762.58,actif
3824,1861,courant,2019-09-15,392745.5,suspendu
3825,1349,professionnel,2022-05-09,421000.15,actif
3826,756,courant,2015-10-12,373155.85,cloture
3827,96976,courant,2020-01-04,150763.96,actif
3828,2985,professionnel,2021-01-20,406861.47,actif
3829,564,professionnel,2023-11-27,253294.17,cloture
3830,3901,professionnel,2021-11-12,26843.67,actif
3831,1072,courant,2021-03-26,286343.78,actif
3832,4973,epargne,2018-09-12,228172.26,suspendu
3833,1799,professionnel,2017-03-03,245522.1,actif
3834,369,courant,2018-08-25,58762.45,actif
3835,1877,professionnel,2020-06-20,132019.33,actif
3836,3597,courant,2019-12-06,225234.48,actif
3837,2558,professionnel,2023-12-09,109171.65,actif
3838,3796,epargne,2022-10-28,235799.32,cloture
3839,2096,courant,2022-10-23,8999.4,actif
3840,3368,epargne,2021-11-04,6260.86,actif
3841,3681,epargne,2017-05-15,81027.12,suspendu
3842,1267,courant,2018-01-29,393721.84,actif
3843,1041,courant,2018-08-13,429358.69,actif
3844,4401,courant,2023-03-07,277798.5,actif
3845,3608,courant,2022-04-05,130714.0,cloture
3846,4905,courant,2018-05-12,425243.76,suspendu
3847,2951,professionnel,2022-05-01,284960.11,actif
3848,301,epargne,2021-10-27,330066.45,actif
3849,2238,professionnel,2020-12-29,494268.53,actif
3850,1658,epargne,2019-07-03,102791.99,actif
3851,2271,professionnel,2016-07-23,56232.57,actif
3852,2534,epargne,2020-12-24,49039.0,suspendu
3853,1486,courant,2015-06-30,436459.09,actif
3854,3832,professionnel,2016-07-02,236919.86,actif
3855,2515,professionnel,2018-11-02,394642.3,actif
3856,4334,courant,2016-05-31,344648.71,actif
3857,4747,epargne,2021-02-23,369056.53,cloture
3858,3050,professionnel,2019-05-23,83459.95,actif
3859,4094,professionnel,2018-05-11,460698.04,actif
3860,3360,courant,2021-09-13,168226.94,actif
3861,4005,epargne,2022-11-05,213834.87,actif
3862,3999,epargne,2018-07-26,180440.02,actif
3863,590,courant,2020-04-01,44649.42,actif
3864,4880,courant,2020-11-20,110029.41,cloture
3865,4550,courant,2020-01-25,89578.1,cloture
3866,1068,courant,2018-05-30,303902.81,actif
3867,96976,epargne,2016-12-15,181659.72,actif
3868,770,courant,2016-05-24,111971.92,actif
3869,2523,professionnel,2015-01-02,153908.84,actif
3870,1629,epargne,2019-04-10,249695.68,actif
3871,612,epargne,2015-03-21,43515.45,cloture
3872,96976,epargne,2016-08-27,400113.99,actif
3873,2049,epargne,2015-04-26,155933.09,actif
3874,4939,professionnel,2016-07-10,171313.52,suspendu
3875,1837,professionnel,2015-06-16,190710.17,actif
3876,4689,epargne,2022-11-09,333153.36,actif
3877,1487,courant,2021-09-16,59085.73,cloture
3878,1587,epargne,2018-01-30,216174.2,actif
3879,1421,courant,2021-03-10,254458.61,actif
3880,4636,epargne,2017-09-10,447902.57,suspendu
3881,3842,courant,2021-03-12,180955.95,actif
3882,1602,courant,2023-04-26,233452.55,actif
3883,2750,epargne,2016-08-18,416768.41,actif
3884,4089,courant,2018-02-10,365078.72,cloture
3885,38,professionnel,2022-03-19,253988.22,actif
3886,4521,professionnel,2022-02-23,377162.36,actif
3887,4291,epargne,2023-01-26,100233.28,actif
3888,3101,epargne,2019-12-28,414638.64,suspendu
3889,1594,epargne,2019-08-29,135770.95,actif
3890,1379,epargne,2018-06-01,75190.36,actif
3891,4037,professionnel,2022-03-21,442510.41,cloture
3892,2873,professionnel,2021-09-12,404237.63,cloture
3893,2743,professionnel,2022-07-24,327911.32,actif
3894,2125,professionnel,2019-07-06,486223.48,actif
3895,2858,epargne,2019-01-22,137538.12,actif
3896,2071,epargne,2015-08-13,358450.56,actif
3897,193,epargne,2019-02-08,221341.77,actif
3898,46,professionnel,2019-08-23,339613.03,actif
3899,3264,epargne,2018-11-11,320841.38,actif
3900,222,courant,2022-07-02,402364.76,actif
3901,4539,courant,2023-03-15,262488.53,actif
3902,4359,courant,2018-05-19,364698.58,actif
3903,3301,professionnel,2018-03-17,93264.84,actif
3904,2029,epargne,2021-06-17,151471.93,actif
3905,352,professionnel,2019-09-16,405711.22,actif
3906,1814,epargne,2018-07-22,27681.29,cloture
3907,2252,courant,2020-12-25,653.98,cloture
3908,1790,courant,2019-05-20,419215.51,actif
3909,376,professionnel,2017-05-27,203805.65,actif
3910,4367,epargne,2022-05-07,102987.73,cloture
3911,3233,epargne,2019-10-13,323859.4,actif
3912,3229,epargne,2015-08-21,123820.02,cloture
3913,1119,epargne,2018-05-06,411118.04,actif
3914,3888,epargne,2016-11-23,167837.17,actif
3915,440,professionnel,2019-10-29,409080.88,actif
3916,728,courant,2018-01-17,314142.66,actif
3917,3957,professionnel,2016-11-15,341030.78,actif
3918,942,epargne,2020-02-02,488376.61,actif
3919,3781,epargne,2022-12-26,101092.3,actif
3920,1934,courant,2022-04-08,43597.53,actif
3921,2634,epargne,2021-04-25,134795.82,suspendu
3922,4327,professionnel,2018-07-31,427506.5,actif
3923,2818,professionnel,2018-02-13,204947.19,actif
3924,3829,courant,2021-11-12,430358.7,actif
3925,3545,epargne,2016-01-11,240442.68,actif
3926,4439,professionnel,2017-01-14,470719.83,actif
3927,1960,professionnel,2021-10-16,461220.26,cloture
3928,4670,courant,2017-03-02,93801.62,actif
3929,2982,professionnel,2023-11-11,482696.28,suspendu
3930,840,professionnel,2018-07-10,454613.35,actif
3931,3369,professionnel,2022-08-02,4490.78,suspendu
3932,4138,courant,2023-04-29,289389.81,cloture
3933,3314,professionnel,2021-03-07,59552.78,actif
3934,3501,epargne,2015-09-11,247978.99,suspendu
3935,4324,courant,2020-02-16,220683.73,actif
3936,4197,courant,2015-03-08,113999.01,actif
3937,2878,epargne,2018-08-16,216429.75,cloture
3938,2333,professionnel,2015-02-14,433988.34,cloture
3939,1060,epargne,2018-02-21,257036.37,actif
3940,1550,courant,2022-09-07,277040.51,cloture
3941,2006,professionnel,2021-08-20,401794.31,actif
3942,678,epargne,2023-05-18,372102.91,actif
3943,96976,epargne,2019-06-11,496923.61,cloture
3944,4513,professionnel,2020-05-14,498257.76,actif
3945,197,courant,2018-03-02,485858.88,actif
3946,3046,epargne,2015-02-01,422370.83,cloture
3947,1266,epargne,2015-12-03,62098.96,actif
3948,1694,professionnel,2015-08-23,449466.46,actif
3949,4900,professionnel,2021-11-04,190548.7,actif
3950,4919,courant,2019-03-08,179108.22,suspendu
3951,2889,epargne,2015-01-20,489235.75,actif
3952,4893,professionnel,2016-12-30,401622.94,actif
3953,493,courant,2022-11-16,104240.19,actif
3954,963,courant,2021-01-29,107500.92,actif
3955,2674,courant,2015-05-17,146103.11,actif
3956,4356,courant,2015-08-31,379031.76,actif
3957,3150,professionnel,2017-02-23,403873.86,actif
3958,4329,courant,2015-07-22,283307.73,suspendu
3959,459,epargne,2020-01-22,265343.34,actif
3960,1782,professionnel,2021-02-08,221732.51,cloture
3961,4916,epargne,2018-06-25,293456.39,actif
3962,1232,epargne,2020-08-09,319042.38,actif
3963,4312,courant,2021-05-17,429010.65,actif
3964,3982,courant,2018-03-12,382344.38,cloture
3965,3577,epargne,2017-03-28,293440.77,cloture
3966,807,professionnel,2020-11-03,92332.95,actif
3967,3826,professionnel,2022-02-15,387002.61,cloture
3968,650,epargne,2020-10-04,295874.32,actif
3969,4205,courant,2022-03-14,363965.41,cloture
3970,2690,epargne,2019-06-15,370870.63,actif
3971,847,professionnel,2020-10-04,7446.48,actif
3972,2410,professionnel,2019-10-17,292601.81,actif
3973,2666,professionnel,2015-07-09,255210.51,actif
3974,2092,epargne,2021-12-05,355922.69,actif
3975,2724,courant,2022-07-19,466388.26,actif
3976,2959,epargne,2020-12-29,300667.19,cloture
3977,1724,epargne,2020-08-28,254151.75,actif
3978,508,professionnel,2017-04-13,332023.58,actif
3979,2702,epargne,2022-08-09,383819.58,actif
3980,4069,epargne,2019-08-15,186051.94,cloture
3981,3031,epargne,2016-12-30,63095.51,actif
3982,1216,epargne,2019-03-24,241263.75,actif
3983,316,courant,2023-05-25,31062.11,actif
3984,2712,epargne,2019-11-02,273709.59,actif
3985,3409,epargne,2019-07-06,461011.5,cloture
3986,865,epargne,2022-04-03,66285.92,actif
3987,2793,epargne,2023-04-24,58706.43,actif
3988,4802,courant,2020-11-04,450818.94,suspendu
3989,3690,epargne,2022-08-08,131753.7,actif
3990,171,epargne,2020-02-15,61962.45,actif
3991,1254,epargne,2017-07-05,339769.99,actif
3992,1617,courant,2019-10-25,408517.92,suspendu
3993,1655,epargne,2016-10-03,248218.2,suspendu
3994,405,courant,2020-10-07,141458.84,actif
3995,4553,courant,2019-12-06,176596.1,actif
3996,2755,epargne,2022-05-27,400710.06,suspendu
3997,3474,professionnel,2018-08-27,101768.66,cloture
3998,3963,professionnel,2022-01-20,207380.62,actif
3999,2918,courant,2020-02-17,494256.18,actif
4000,751,courant,2023-07-21,208687.59,actif
4001,2407,courant,2016-05-08,236824.68,actif
4002,2701,professionnel,2023-01-09,279577.71,cloture
4003,766,professionnel,2022-10-09,291535.48,actif
4004,4555,epargne,2015-10-15,389218.19,actif
4005,1988,courant,2022-02-24,18023.41,actif
4006,4241,professionnel,2020-12-16,323114.89,actif
4007,721,courant,2021-04-09,185902.77,cloture
4008,1614,professionnel,2016-05-01,46417.31,actif
4009,1677,courant,2015-09-29,80881.7,actif
4010,271,professionnel,2018-03-25,342986.21,actif
4011,1779,professionnel,2022-05-17,121496.89,actif
4012,1516,courant,2019-01-07,271671.6,actif
4013,4250,courant,2016-01-26,279798.84,actif
4014,4328,epargne,2019-10-27,476295.8,actif
4015,814,epargne,2022-09-14,216138.46,actif
4016,2237,courant,2015-02-19,271838.8,actif
4017,760,courant,2020-01-01,93173.96,cloture
4018,3564,epargne,2023-03-07,139047.04,actif
4019,3384,epargne,2019-09-04,424113.78,actif
4020,4578,courant,2017-10-31,380812.73,actif
4021,3557,epargne,2019-01-28,221171.65,cloture
4022,2681,professionnel,2016-07-31,341549.68,actif
4023,3635,epargne,2019-08-22,304691.96,actif
4024,3180,professionnel,2022-08-02,331875.7,actif
4025,2108,epargne,2018-09-11,491379.03,actif
4026,2744,courant,2016-07-24,405186.83,actif
4027,3582,epargne,2020-04-16,326797.24,actif
4028,2287,courant,2017-08-06,313302.63,cloture
4029,4779,courant,2021-05-19,134134.49,suspendu
4030,3184,epargne,2022-02-12,333835.96,cloture
4031,524,courant,2018-02-05,419891.09,actif
4032,1196,courant,2017-04-27,133144.84,actif
4033,1126,courant,2015-11-22,113278.21,actif
4034,3982,professionnel,2019-08-04,26616.88,actif
4035,527,courant,2023-10-04,206836.87,suspendu
4036,4267,epargne,2023-06-08,250721.53,actif
4037,2175,epargne,2020-07-30,292060.83,actif
4038,2667,professionnel,2022-08-24,331296.18,actif
4039,3047,epargne,2023-07-19,192686.51,actif
4040,444,epargne,2020-09-27,33551.93,actif
4041,3241,professionnel,2023-02-24,325829.27,actif
4042,2093,professionnel,2019-06-29,107417.77,actif
4043,1837,courant,2022-12-11,18210.48,actif
4044,96976,epargne,2021-01-15,96441.45,actif
4045,2075,courant,2015-09-20,30725.88,actif
4046,4179,epargne,2022-07-16,125030.0,actif
4047,3021,courant,2015-11-12,124780.15,actif
4048,4706,courant,2023-12-23,173800.73,suspendu
4049,178,epargne,2021-12-15,187033.09,actif
4050,1834,epargne,2020-06-08,24831.04,actif
4051,2156,courant,2018-02-27,416477.83,actif
4052,4102,epargne,2022-03-15,205378.3,suspendu
4053,1526,epargne,2015-10-23,389707.72,actif
4054,1675,professionnel,2016-08-18,781.92,actif
4055,4141,professionnel,2016-04-26,368339.28,actif
4056,313,epargne,2017-07-27,63454.82,actif
4057,2190,epargne,2022-10-23,450090.24,actif
4058,2421,professionnel,2021-11-30,180924.75,actif
4059,2735,courant,2023-01-18,9472.79,actif
4060,3517,courant,2016-12-03,400886.6,actif
4061,4128,courant,2015-10-06,156055.63,cloture
4062,3965,epargne,2021-03-25,61751.36,actif
4063,630,courant,2017-08-09,448561.33,suspendu
4064,891,epargne,2022-10-03,143750.36,cloture
4065,1648,epargne,2016-11-15,141258.12,actif
4066,1270,courant,2019-10-28,122914.56,actif
4067,3633,epargne,2019-03-27,399924.96,actif
4068,3482,epargne,2020-12-23,199071.72,actif
4069,1816,courant,2021-11-01,43223.96,actif
4070,2915,epargne,2023-09-06,11085.33,cloture
4071,2053,epargne,2020-07-17,165878.43,actif
4072,3743,courant,2015-12-03,337226.08,actif
4073,3876,professionnel,2015-12-23,71986.7,actif
4074,924,courant,2015-02-17,444629.67,actif
4075,96976,professionnel,2023-04-17,20834.64,actif
4076,2615,epargne,2016-04-17,386300.7,suspendu
4077,682,professionnel,2023-11-22,45654.78,actif
4078,4906,courant,2018-01-24,485919.38,actif
4079,96976,professionnel,2018-11-27,380120.34,suspendu
4080,137,professionnel,2021-04-21,136321.67,actif
4081,4774,professionnel,2020-06-09,484158.85,cloture
4082,3430,epargne,2023-01-18,408849.74,cloture
4083,4766,epargne,2018-03-16,72640.11,actif
4084,4326,courant,2015-07-19,73952.83,actif
4085,2172,epargne,2023-12-27,392060.65,actif
4086,2711,professionnel,2016-11-16,286768.53,actif
4087,283,epargne,2016-03-03,428097.0,actif
4088,531,epargne,2020-03-08,272186.53,actif
4089,2590,courant,2015-11-07,303395.86,actif
4090,3206,epargne,2019-03-20,112135.22,actif
4091,1951,courant,2020-05-15,240996.97,cloture
4092,2480,courant,2022-12-02,350278.62,actif
4093,4733,professionnel,2019-10-18,59758.99,cloture
4094,2159,courant,2022-09-02,464538.07,actif
4095,1202,courant,2022-11-13,5362.0,suspendu
4096,96976,epargne,2016-01-18,55659.57,actif
4097,1390,professionnel,2018-10-23,431304.2,suspendu
4098,4632,professionnel,2023-01-03,46267.28,actif
4099,96976,epargne,2021-06-23,264593.06,actif
4100,4958,epargne,2021-05-19,18405.07,actif
4101,4044,professionnel,2019-01-11,483936.19,cloture
4102,1958,courant,2016-03-05,490515.86,actif
4103,2975,professionnel,2016-06-05,387225.97,actif
4104,4491,courant,2019-03-17,358737.23,actif
4105,4824,courant,2021-05-24,143761.21,actif
4106,4253,professionnel,2019-05-21,361341.35,actif
4107,2871,professionnel,2020-01-14,464038.21,cloture
4108,1223,professionnel,2020-09-06,285466.94,suspendu
4109,3020,epargne,2015-05-14,331973.42,cloture
4110,3131,epargne,2015-02-11,288274.65,actif
4111,102,epargne,2020-06-13,212689.31,actif
4112,1494,epargne,2016-11-18,290483.35,cloture
4113,3365,courant,2017-03-10,489096.58,cloture
4114,3138,professionnel,2016-02-07,60640.53,actif
4115,164,professionnel,2016-12-31,13194.78,actif
4116,1805,epargne,2015-01-21,293817.52,actif
4117,2281,professionnel,2015-01-22,407290.85,actif
4118,3829,courant,2015-11-01,436178.66,suspendu
4119,4093,professionnel,2021-11-29,333385.89,actif
4120,2824,professionnel,2023-11-30,230916.11,cloture
4121,4062,courant,2016-06-09,138765.11,actif
4122,1099,professionnel,2021-07-24,253260.23,cloture
4123,824,courant,2020-09-17,213401.23,actif
4124,4915,epargne,2020-03-15,217007.06,suspendu
4125,3684,courant,2020-05-29,480877.54,actif
4126,4612,professionnel,2016-11-27,495244.59,cloture
4127,1224,courant,2021-01-09,432660.35,suspendu
4128,985,courant,2021-04-08,200634.1,cloture
4129,4661,professionnel,2022-10-26,398540.29,actif
4130,4996,courant,2020-12-25,22441.89,actif
4131,868,epargne,2022-12-11,373503.78,cloture
4132,4301,epargne,2023-01-17,94568.36,actif
4133,4514,courant,2016-12-03,245032.19,actif
4134,4175,epargne,2019-10-20,249563.05,actif
4135,3063,professionnel,2020-08-31,327302.68,actif
4136,4400,courant,2021-05-05,193314.29,actif
4137,3848,courant,2018-01-07,175333.97,cloture
4138,658,professionnel,2018-05-28,30791.0,actif
4139,2083,epargne,2017-02-03,74351.92,cloture
4140,917,professionnel,2016-07-07,284298.65,suspendu
4141,4713,courant,2018-08-02,184780.46,actif
4142,1744,professionnel,2016-04-19,122657.84,actif
4143,4562,courant,2015-09-04,160468.36,actif
4144,1087,professionnel,2023-02-14,186955.52,actif
4145,2716,courant,2022-03-16,344772.97,actif
4146,4901,professionnel,2019-09-16,387776.02,suspendu
4147,2078,epargne,2023-07-30,61945.04,actif
4148,1292,epargne,2018-05-08,145191.42,actif
4149,3704,courant,2017-10-23,400321.78,actif
4150,1811,courant,2022-06-30,322394.56,actif
4151,2750,courant,2019-02-26,283829.01,actif
4152,3600,epargne,2015-12-11,158132.91,suspendu
4153,96976,professionnel,2023-03-18,390487.35,actif
4154,3758,epargne,2018-06-20,37082.05,actif
4155,2468,courant,2020-02-19,320369.52,actif
4156,2029,professionnel,2016-04-20,34354.83,actif
4157,2882,courant,2017-05-24,449965.79,actif
4158,411,professionnel,2019-08-16,257784.62,actif
4159,1541,epargne,2021-05-07,225353.66,actif
4160,3422,courant,2019-05-14,98539.57,actif
4161,3334,professionnel,2021-06-04,444956.09,cloture
4162,40,professionnel,2020-05-13,162256.54,actif
4163,2231,courant,2019-08-21,133011.23,actif
4164,553,courant,2020-02-07,72953.45,actif
4165,4858,epargne,2019-06-07,311116.89,actif
4166,4789,courant,2016-12-13,460411.26,actif
4167,4298,courant,2023-08-04,272848.75,actif
4168,3406,professionnel,2016-12-07,107063.95,actif
4169,4803,courant,2021-04-16,224149.09,suspendu
4170,1722,professionnel,2020-03-20,398287.3,cloture
4171,636,courant,2016-07-07,162475.38,actif
4172,1546,epargne,2022-10-17,184715.64,actif
4173,758,epargne,2019-11-14,420781.35,cloture
4174,1322,epargne,2018-03-10,150943.97,suspendu
4175,2649,epargne,2022-01-30,494571.36,actif
4176,1458,courant,2018-12-03,170841.3,actif
4177,3190,professionnel,2017-11-19,72043.01,actif
4178,2331,courant,2023-05-04,418266.76,actif
4179,96976,courant,2020-01-08,114536.94,actif
4180,509,professionnel,2020-10-16,416600.11,actif
4181,407,professionnel,2015-11-11,208560.29,cloture
4182,2047,professionnel,2023-12-10,426616.5,actif
4183,3617,professionnel,2021-01-30,54177.89,actif
4184,1094,courant,2019-06-03,316203.43,actif
4185,1453,courant,2017-11-25,82728.93,actif
4186,3995,epargne,2021-10-17,33687.51,actif
4187,4976,epargne,2022-06-02,126546.42,cloture
4188,4332,professionnel,2020-09-17,134906.29,actif
4189,1615,epargne,2021-09-02,179828.23,cloture
4190,1151,professionnel,2020-10-17,490261.95,actif
4191,552,epargne,2022-05-02,348321.21,cloture
4192,4522,courant,2022-06-22,323398.51,actif
4193,3058,professionnel,2023-01-20,274402.13,actif
4194,2697,courant,2020-03-04,296324.36,actif
4195,4792,courant,2016-09-29,325204.93,actif
4196,4776,professionnel,2019-08-07,251888.58,actif
4197,2329,courant,2016-06-06,108199.55,actif
4198,2965,professionnel,2021-10-01,450640.25,actif
4199,4756,courant,2019-11-03,427360.34,actif
4200,1261,courant,2017-01-20,414424.29,cloture
4201,251,courant,2022-08-29,150985.39,actif
4202,96976,professionnel,2023-08-11,323301.06,actif
4203,96976,professionnel,2023-07-24,256744.88,actif
4204,3304,epargne,2020-01-22,271879.57,actif
4205,1204,epargne,2018-03-05,469747.8,actif
4206,2026,professionnel,2021-07-23,228531.07,actif
4207,4970,courant,2022-01-31,156085.6,actif
4208,4725,courant,2020-05-01,95694.38,actif
4209,932,professionnel,2015-06-08,446215.19,actif
4210,505,professionnel,2020-05-09,441334.49,actif
4211,2944,epargne,2017-11-27,443605.68,actif
4212,1500,professionnel,2019-04-07,467043.09,suspendu
4213,1028,courant,2019-04-14,197268.01,suspendu
4214,3905,courant,2019-02-17,499536.03,actif
4215,1143,epargne,2019-03-15,468646.87,suspendu
4216,2074,courant,2019-02-11,268448.17,actif
4217,323,epargne,2023-01-24,192432.58,actif
4218,1103,professionnel,2018-05-14,325906.4,actif
4219,4834,professionnel,2023-05-25,319895.86,suspendu
4220,3495,professionnel,2021-09-21,454977.51,actif
4221,4417,professionnel,2023-06-29,243397.43,actif
4222,96976,epargne,2020-10-01,89239.07,actif
4223,425,courant,2019-02-07,416280.02,actif
4224,3035,courant,2015-04-27,343961.28,cloture
4225,4902,professionnel,2023-05-22,483264.55,actif
4226,3785,courant,2020-11-11,138254.65,actif
4227,2371,courant,2022-06-07,372470.7,actif
4228,4357,professionnel,2018-07-12,296763.91,actif
4229,3559,professionnel,2018-12-24,290465.05,actif
4230,1518,courant,2016-10-04,402468.93,actif
4231,4189,professionnel,2018-03-31,453917.83,actif
4232,1364,epargne,2022-04-04,257986.42,actif
4233,326,epargne,2018-01-27,325356.75,actif
4234,3741,professionnel,2018-12-06,39536.62,actif
4235,3009,professionnel,2019-01-01,35388.26,actif
4236,3493,professionnel,2018-03-08,337231.06,actif
4237,2612,courant,2020-04-25,353554.45,actif
4238,2836,courant,2022-12-26,491702.79,suspendu
4239,28,epargne,2023-02-27,187478.13,actif
4240,4519,epargne,2019-10-22,329311.27,actif
4241,3273,courant,2020-11-23,228034.31,actif
4242,3397,courant,2016-03-15,118840.07,suspendu
4243,2666,professionnel,2021-02-05,36479.66,cloture
4244,2108,professionnel,2019-10-03,369924.02,actif
4245,1404,courant,2021-04-22,291349.49,actif
4246,1607,courant,2015-08-03,371248.01,actif
4247,2876,epargne,2016-08-21,290917.52,actif
4248,2904,courant,2016-09-10,12954.84,actif
4249,2529,epargne,2016-10-28,336262.19,suspendu
4250,3514,courant,2021-11-02,378154.91,actif
4251,81,epargne,2015-07-09,125904.42,actif
4252,4069,courant,2017-05-24,118628.95,actif
4253,3989,professionnel,2022-12-06,434187.59,suspendu
4254,1628,professionnel,2017-12-07,108239.66,cloture
4255,918,courant,2023-10-12,40089.16,actif
4256,4312,professionnel,2018-11-30,176652.39,cloture
4257,3631,professionnel,2020-06-12,438662.97,suspendu
4258,984,courant,2017-09-28,220617.91,actif
4259,4763,epargne,2019-02-26,378710.02,actif
4260,1782,courant,2016-06-28,152906.61,cloture
4261,1687,courant,2016-10-15,448832.81,suspendu
4262,4128,epargne,2017-10-03,486994.52,actif
4263,3539,professionnel,2020-09-08,390734.8,actif
4264,2126,professionnel,2015-06-13,13375.53,cloture
4265,4363,courant,2023-09-01,400583.25,actif
4266,3421,epargne,2021-05-01,357631.68,actif
4267,365,courant,2016-02-25,250399.91,actif
4268,2072,courant,2016-06-26,223869.68,actif
