usage_id,client_id,date_connexion,canal,action
27656,2224,2023-09-30 08:02:04,BaridNet,consultation
27657,1541,2024-06-29 10:42:30,BaridNet,telechargement releve
27658,4263,2023-07-16 16:55:33,BaridNet,telechargement releve
27659,4846,2020-01-20 01:57:05,BBM,paiement facture
27660,2162,2021-02-03 11:16:29,BBM,paiement facture
27661,4858,2023-12-03 08:45:19,BaridNet,paiement facture
27662,990,2022-08-13 17:23:13,BBM,virement
27663,91067,2022-12-29 22:55:41,BBM,paiement facture
27664,4194,2021-08-31 05:32:58,BBM,paiement facture
27665,3121,2021-05-02 21:29:23,BaridNet,telechargement releve
27666,3569,2022-11-14 22:37:29,BaridNet,virement
27667,3973,2021-08-01 07:28:58,BaridNet,paiement facture
27668,1450,2023-03-02 03:21:47,BaridNet,telechargement releve
27669,3728,2020-08-25 17:15:45,BBM,consultation
27670,1224,2024-09-20 19:51:55,BBM,virement
27671,784,2023-11-18 16:19:38,BBM,telechargement releve
27672,2620,2021-01-11 02:05:38,BaridNet,virement
27673,1366,2023-05-15 14:37:59,BBM,consultation
27674,466,2020-11-13 00:50:32,BBM,telechargement releve
27675,4997,2021-12-23 02:58:48,BaridNet,consultation
27676,2101,2023-05-05 12:02:04,BaridNet,telechargement releve
27677,4064,2021-09-23 09:14:36,BBM,consultation
27678,1274,2020-08-13 07:45:17,BaridNet,paiement facture
27679,401,2020-01-05 15:16:14,BBM,telechargement releve
27680,1226,2021-02-25 03:08:01,BaridNet,paiement facture
27681,4247,2020-10-03 11:28:12,BaridNet,paiement facture
27682,691,2021-01-05 09:55:00,BBM,virement
27683,1095,2022-10-05 17:54:11,BaridNet,telechargement releve
27684,16,2021-08-30 08:37:12,BaridNet,virement
27685,762,2021-04-07 08:09:27,BBM,paiement facture
27686,4559,2023-07-16 23:11:03,BaridNet,telechargement releve
27687,1515,2021-07-06 10:34:35,BBM,paiement facture
27688,4501,2022-06-14 19:51:13,BBM,paiement facture
27689,1136,2022-03-30 21:55:51,BBM,virement
27690,3791,2023-06-16 05:10:17,BaridNet,consultation
27691,3751,2021-06-11 08:09:24,BBM,paiement facture
27692,3995,2024-07-02 20:14:57,BaridNet,paiement facture
27693,4973,2020-11-25 15:31:33,BaridNet,telechargement releve
27694,3722,2020-01-28 16:49:51,BBM,paiement facture
27695,496,2023-01-04 13:45:22,BBM,virement
27696,2094,2024-12-14 02:27:16,BBM,virement
27697,99,2020-01-31 23:59:25,BBM,consultation
27698,4761,2020-11-09 09:57:43,BBM,virement
27699,4912,2022-02-23 17:15:59,BaridNet,paiement facture
27700,111,2024-09-03 12:20:25,BaridNet,consultation
27701,285,2023-06-10 04:29:09,BBM,consultation
27702,2662,2021-11-10 21:57:16,BaridNet,paiement facture
27703,456,2020-03-14 12:39:25,BaridNet,telechargement releve
27704,1560,2021-11-02 06:59:35,BaridNet,telechargement releve
27705,4848,2023-04-13 16:37:17,BBM,telechargement releve
27706,3693,2022-02-13 02:24:59,BaridNet,virement
27707,408,2021-03-16 21:22:46,BBM,paiement facture
27708,4989,2024-08-22 03:08:41,BBM,paiement facture
27709,1033,2023-07-10 18:56:59,BaridNet,consultation
27710,305,2024-12-19 09:59:58,BaridNet,telechargement releve
27711,366,2020-05-27 23:58:51,BBM,paiement facture
27712,972,2023-12-21 18:41:05,BBM,telechargement releve
27713,1317,2021-07-15 02:38:42,BaridNet,paiement facture
27714,3618,2021-09-03 17:46:50,BBM,consultation
27715,2557,2021-01-30 14:01:56,BaridNet,paiement facture
27716,2312,2020-06-09 01:52:09,BaridNet,paiement facture
27717,3519,2021-08-20 09:36:25,BBM,paiement facture
27718,973,2023-01-31 11:51:28,BaridNet,consultation
27719,3304,2020-12-30 21:17:08,BaridNet,telechargement releve
27720,4517,2022-06-06 21:23:14,BaridNet,paiement facture
27721,818,2022-07-22 11:40:04,BaridNet,consultation
27722,601,2023-10-26 20:14:27,BBM,virement
27723,472,2021-06-01 10:02:46,BBM,consultation
27724,4302,2022-10-10 18:12:54,BBM,virement
27725,174,2023-03-30 00:03:43,BaridNet,paiement facture
27726,3815,2020-12-05 03:05:20,BaridNet,telechargement releve
27727,3548,2022-05-18 19:58:57,BBM,telechargement releve
27728,4094,2021-02-28 17:16:33,BaridNet,consultation
27729,15,2024-04-17 13:11:32,BBM,consultation
27730,3376,2020-04-16 12:29:41,BBM,telechargement releve
27731,1316,2020-11-13 08:19:26,BaridNet,telechargement releve
27732,4968,2021-07-21 14:20:05,BaridNet,consultation
27733,3724,2024-01-03 03:17:44,BBM,consultation
27734,4805,2020-03-19 01:37:21,BBM,consultation
27735,163,2023-12-15 06:24:34,BBM,telechargement releve
27736,2182,2022-04-16 02:43:01,BBM,consultation
27737,845,2023-07-15 15:30:13,BaridNet,paiement facture
27738,1116,2022-06-16 23:04:45,BBM,telechargement releve
27739,4675,2021-12-18 20:55:16,BaridNet,consultation
27740,876,2020-03-23 18:27:13,BaridNet,telechargement releve
27741,4516,2020-06-11 10:19:28,BaridNet,paiement facture
27742,4333,2023-09-20 10:00:35,BaridNet,consultation
27743,423,2021-04-05 01:36:25,BBM,paiement facture
27744,1206,2023-11-01 13:17:44,BaridNet,paiement facture
27745,2964,2024-03-06 11:05:40,BBM,consultation
27746,316,2020-02-17 06:32:18,BaridNet,telechargement releve
27747,786,2020-10-08 03:21:22,BaridNet,paiement facture
27748,11,2021-08-28 17:14:15,BBM,consultation
27749,3730,2022-02-19 20:38:32,BBM,telechargement releve
27750,793,2023-12-24 11:27:29,BBM,consultation
27751,3598,2022-06-28 15:18:14,BBM,virement
27752,1353,2020-09-02 09:29:28,BBM,paiement facture
27753,4254,2020-05-28 17:13:17,BBM,paiement facture
27754,1379,2024-03-22 05:56:39,BBM,consultation
27755,1971,2022-01-30 01:46:26,BaridNet,telechargement releve
27756,3266,2022-03-26 05:36:36,BaridNet,virement
27757,715,2020-10-12 05:19:36,BaridNet,consultation
27758,4130,2023-03-24 04:33:54,BaridNet,consultation
27759,938,2024-06-08 10:19:43,BBM,paiement facture
27760,4540,2020-01-16 01:58:35,BBM,virement
27761,91067,2024-11-20 23:44:16,BaridNet,paiement facture
27762,4143,2020-05-13 16:46:22,BBM,virement
27763,2150,2022-07-25 22:38:33,BBM,paiement facture
27764,3949,2020-08-12 05:32:28,BaridNet,virement
27765,4954,2022-05-05 07:30:12,BBM,telechargement releve
27766,2909,2022-04-29 18:40:56,BaridNet,telechargement releve
27767,1357,2022-04-19 03:49:20,BBM,paiement facture
27768,2079,2020-04-15 18:38:39,BaridNet,telechargement releve
27769,4055,2021-01-09 09:03:01,BaridNet,telechargement releve
27770,3774,2023-01-07 01:22:53,BBM,paiement facture
27771,3302,2020-09-06 04:30:33,BBM,virement
27772,4292,2023-01-26 02:31:47,BBM,consultation
27773,863,2021-05-10 01:08:27,BBM,telechargement releve
27774,91067,2023-03-16 07:29:41,BaridNet,virement
27775,502,2023-07-08 06:58:12,BaridNet,consultation
27776,1750,2023-02-27 19:09:11,BBM,paiement facture
27777,1309,2023-07-10 04:01:40,BBM,telechargement releve
27778,1524,2024-09-14 00:05:12,BBM,virement
27779,298,2022-03-13 01:04:29,BBM,consultation
27780,2364,2020-01-26 08:27:50,BBM,paiement facture
27781,1770,2022-06-26 12:17:51,BBM,consultation
27782,4901,2024-11-26 14:44:23,BaridNet,paiement facture
27783,3463,2020-02-03 09:54:26,BBM,consultation
27784,2969,2024-04-08 15:46:48,BaridNet,telechargement releve
27785,2417,2020-08-19 22:46:49,BaridNet,telechargement releve
27786,3720,2022-09-29 03:54:03,BaridNet,paiement facture
27787,527,2024-07-21 09:14:55,BBM,paiement facture
27788,3440,2021-12-27 10:40:57,BaridNet,consultation
27789,4722,2024-10-10 07:38:56,BaridNet,telechargement releve
27790,97,2020-05-30 23:16:48,BaridNet,telechargement releve
27791,1147,2020-11-29 09:48:01,BaridNet,virement
27792,3031,2023-11-05 13:30:14,BBM,paiement facture
27793,2504,2023-07-27 07:30:56,BBM,consultation
27794,1300,2020-06-07 00:11:56,BBM,paiement facture
27795,2368,2021-04-12 07:12:24,BBM,telechargement releve
27796,2272,2023-04-11 02:43:57,BaridNet,consultation
27797,1635,2020-08-23 11:52:11,BBM,telechargement releve
27798,1275,2024-07-10 07:16:26,BaridNet,telechargement releve
27799,1,2023-06-10 15:41:08,BBM,paiement facture
27800,4622,2024-08-28 01:20:50,BBM,consultation
27801,91067,2021-09-04 00:06:52,BaridNet,telechargement releve
27802,1278,2022-04-03 12:22:28,BBM,telechargement releve
27803,1743,2022-09-15 20:54:49,BBM,virement
27804,600,2022-08-04 12:12:46,BaridNet,virement
27805,3313,2023-09-13 17:20:16,BBM,telechargement releve
27806,125,2024-11-24 02:56:43,BBM,paiement facture
27807,505,2024-02-28 00:41:48,BBM,virement
27808,1142,2023-12-18 18:55:05,BBM,paiement facture
27809,1733,2021-10-08 10:57:56,BBM,consultation
27810,367,2022-12-04 01:14:29,BBM,telechargement releve
27811,266,2023-08-10 14:21:39,BaridNet,paiement facture
27812,2457,2024-03-03 03:22:47,BaridNet,telechargement releve
27813,4950,2024-05-27 09:53:14,BBM,virement
27814,1691,2020-09-02 22:41:30,BBM,virement
27815,3936,2022-06-30 02:27:00,BaridNet,paiement facture
27816,2241,2021-06-10 10:50:23,BaridNet,paiement facture
27817,4180,2024-07-28 13:21:03,BaridNet,virement
27818,1039,2023-12-18 10:53:28,BaridNet,consultation
27819,3501,2024-10-11 13:07:12,BaridNet,virement
27820,2255,2020-03-26 05:28:13,BaridNet,telechargement releve
27821,1726,2024-11-27 23:44:16,BBM,consultation
27822,4982,2024-10-26 03:35:34,BBM,paiement facture
27823,4512,2021-05-29 23:45:14,BBM,virement
27824,1644,2020-08-06 00:12:34,BBM,consultation
27825,2134,2024-06-13 17:16:24,BaridNet,consultation
27826,1325,2021-08-28 22:30:58,BBM,consultation
27827,3538,2021-08-22 01:43:13,BaridNet,virement
27828,959,2024-01-01 05:03:58,BBM,telechargement releve
27829,2670,2021-10-31 07:38:05,BaridNet,telechargement releve
27830,2372,2021-02-14 15:14:08,BaridNet,paiement facture
27831,4387,2023-06-09 12:15:44,BaridNet,virement
27832,1305,2024-10-15 12:24:01,BBM,paiement facture
27833,2084,2021-08-01 05:34:08,BaridNet,virement
27834,2713,2024-12-15 10:11:54,BaridNet,consultation
27835,1358,2022-08-31 19:40:01,BaridNet,virement
27836,1330,2021-01-06 20:54:51,BaridNet,consultation
27837,733,2021-02-20 08:03:01,BBM,virement
27838,3828,2020-11-08 21:50:59,BBM,paiement facture
27839,4469,2023-06-22 01:17:04,BaridNet,paiement facture
27840,956,2023-08-18 16:21:40,BaridNet,consultation
27841,73,2021-03-31 13:42:58,BaridNet,virement
27842,2347,2020-04-22 02:32:51,BaridNet,paiement facture
27843,3990,2020-11-11 15:39:33,BaridNet,virement
27844,478,2023-12-21 13:01:02,BBM,consultation
27845,3134,2020-06-07 14:14:32,BaridNet,telechargement releve
27846,806,2020-08-28 02:02:54,BBM,paiement facture
27847,4665,2024-08-03 21:00:12,BaridNet,virement
27848,2572,2024-12-12 21:30:56,BBM,virement
27849,148,2022-08-30 10:48:01,BBM,virement
27850,2743,2023-04-05 04:35:25,BaridNet,telechargement releve
27851,1264,2022-11-16 00:22:11,BaridNet,virement
27852,3993,2020-09-07 00:29:10,BBM,consultation
27853,251,2020-11-16 09:59:48,BaridNet,paiement facture
27854,3567,2022-01-13 15:42:18,BaridNet,virement
27855,2246,2020-08-23 10:52:30,BaridNet,telechargement releve
27856,4775,2023-01-18 14:00:06,BBM,virement
27857,3411,2021-01-30 11:17:39,BBM,telechargement releve
27858,3780,2022-08-12 07:17:25,BBM,paiement facture
27859,2698,2023-08-10 12:19:14,BBM,telechargement releve
27860,1445,2022-07-10 06:23:46,BaridNet,paiement facture
27861,1921,2021-04-28 04:43:26,BaridNet,virement
27862,4486,2024-02-01 00:44:34,BaridNet,consultation
27863,3131,2021-04-20 23:06:21,BaridNet,telechargement releve
27864,2322,2024-10-28 13:12:03,BBM,telechargement releve
27865,1869,2021-04-19 01:22:31,BaridNet,paiement facture
27866,1540,2020-08-03 04:13:17,BaridNet,telechargement releve
27867,3542,2024-04-13 16:22:27,BaridNet,consultation
27868,2548,2022-11-14 23:17:00,BBM,telechargement releve
27869,1320,2021-11-20 08:55:57,BaridNet,telechargement releve
27870,309,2024-08-14 20:05:09,BBM,paiement facture
27871,2040,2023-10-22 16:51:38,BBM,virement
27872,690,2024-09-01 06:51:45,BaridNet,consultation
27873,3953,2020-05-31 05:03:54,BaridNet,virement
27874,687,2021-06-14 06:25:48,BaridNet,virement
27875,3383,2023-04-07 19:18:12,BaridNet,telechargement releve
27876,2353,2020-12-11 13:02:15,BBM,telechargement releve
27877,3763,2024-12-02 11:29:01,BaridNet,virement
27878,4259,2020-08-28 17:31:43,BBM,paiement facture
27879,3060,2022-01-28 09:45:25,BaridNet,paiement facture
27880,4266,2022-07-10 13:14:12,BBM,consultation
27881,3229,2023-05-12 13:40:30,BaridNet,virement
27882,4483,2021-01-03 22:24:28,BaridNet,paiement facture
27883,4751,2021-01-21 21:54:57,BBM,telechargement releve
27884,3283,2022-12-02 01:13:39,BBM,virement
27885,1953,2024-10-19 19:19:56,BaridNet,virement
27886,3377,2021-07-07 05:17:56,BaridNet,consultation
27887,1330,2023-04-28 11:05:14,BaridNet,consultation
27888,2815,2020-01-25 01:59:45,BaridNet,paiement facture
27889,3136,2022-01-26 00:30:46,BaridNet,paiement facture
27890,3419,2022-11-20 08:48:24,BaridNet,virement
27891,991,2020-09-11 05:54:06,BBM,virement
27892,4993,2020-12-17 03:43:05,BaridNet,telechargement releve
27893,2153,2022-08-01 05:25:06,BBM,paiement facture
27894,4870,2020-12-20 16:39:18,BBM,telechargement releve
27895,3370,2022-07-16 11:47:06,BaridNet,telechargement releve
27896,3540,2024-04-04 23:56:41,BBM,telechargement releve
27897,4057,2022-02-19 01:27:27,BBM,paiement facture
27898,159,2024-09-14 13:06:48,BaridNet,virement
27899,1463,2022-05-04 18:54:29,BaridNet,telechargement releve
27900,3157,2020-07-11 04:29:51,BBM,paiement facture
27901,1660,2024-10-18 00:57:14,BaridNet,consultation
27902,4585,2023-11-21 12:51:06,BBM,telechargement releve
27903,2704,2023-10-07 10:47:30,BBM,consultation
27904,4246,2021-03-17 10:33:41,BaridNet,consultation
27905,797,2023-10-08 08:58:46,BaridNet,consultation
27906,2059,2022-11-05 07:29:17,BaridNet,consultation
27907,4351,2024-09-03 21:24:46,BBM,virement
27908,91067,2021-11-26 14:31:31,BaridNet,virement
27909,1095,2020-11-28 07:48:50,BBM,virement
27910,4309,2024-05-05 00:17:14,BBM,telechargement releve
27911,4152,2022-02-07 19:47:11,BaridNet,consultation
27912,3985,2022-09-09 09:23:58,BBM,paiement facture
27913,4847,2023-11-30 00:34:43,BBM,virement
27914,4943,2024-07-16 02:16:40,BBM,virement
27915,2312,2021-05-29 11:18:26,BaridNet,paiement facture
27916,1267,2021-12-08 09:19:23,BaridNet,virement
27917,3900,2023-10-02 03:29:41,BaridNet,paiement facture
27918,88,2021-08-28 06:26:44,BaridNet,telechargement releve
27919,4849,2023-11-04 13:43:31,BaridNet,virement
27920,2355,2023-03-24 11:49:17,BBM,consultation
27921,304,2023-12-09 23:11:46,BBM,telechargement releve
27922,3672,2021-09-13 08:03:26,BaridNet,consultation
27923,2442,2021-05-12 13:34:41,BaridNet,telechargement releve
27924,3547,2024-01-01 16:27:09,BaridNet,telechargement releve
27925,4614,2020-12-29 19:09:15,BBM,paiement facture
27926,4904,2023-12-30 16:26:46,BaridNet,paiement facture
27927,4318,2021-06-28 05:33:16,BBM,consultation
27928,2283,2022-07-18 20:20:54,BaridNet,telechargement releve
27929,4698,2024-12-25 10:18:29,BaridNet,virement
27930,4573,2020-01-06 07:09:15,BBM,paiement facture
27931,958,2021-04-03 01:07:58,BaridNet,virement
27932,2459,2022-04-07 18:47:35,BBM,paiement facture
27933,2328,2021-01-21 20:18:51,BBM,virement
27934,1725,2021-11-27 20:59:22,BBM,virement
27935,249,2021-10-27 14:23:53,BaridNet,telechargement releve
27936,184,2024-01-07 17:38:54,BaridNet,consultation
27937,1410,2024-07-09 03:52:39,BaridNet,telechargement releve
27938,2675,2020-01-16 01:04:20,BaridNet,telechargement releve
27939,2463,2023-10-04 17:13:59,BBM,virement
27940,3307,2022-08-30 03:11:16,BaridNet,virement
27941,1251,2023-10-11 22:39:53,BBM,virement
27942,79,2024-06-22 09:56:07,BBM,telechargement releve
27943,1700,2023-09-09 07:35:35,BaridNet,virement
27944,4377,2022-12-26 15:44:14,BaridNet,consultation
27945,3731,2021-10-03 12:24:45,BBM,virement
27946,3435,2023-10-07 06:39:02,BaridNet,virement
27947,3458,2024-06-18 23:46:35,BBM,consultation
27948,607,2022-11-11 19:35:07,BBM,consultation
27949,2278,2024-01-16 12:04:00,BBM,telechargement releve
27950,4842,2021-02-06 03:30:50,BaridNet,telechargement releve
27951,3922,2021-06-20 17:06:37,BBM,telechargement releve
27952,4177,2022-07-10 20:55:31,BBM,paiement facture
27953,459,2020-10-21 17:35:16,BBM,telechargement releve
27954,3855,2022-11-12 03:43:20,BBM,telechargement releve
27955,2564,2020-01-11 03:13:44,BaridNet,paiement facture
27956,2922,2020-08-16 23:15:35,BaridNet,paiement facture
27957,3544,2021-03-19 13:47:44,BBM,virement
27958,71,2023-03-01 14:03:33,BBM,telechargement releve
27959,4501,2020-01-06 14:47:14,BBM,virement
27960,4642,2021-10-08 05:55:25,BBM,virement
27961,4661,2020-05-05 02:09:10,BBM,paiement facture
27962,2279,2020-06-01 05:29:46,BaridNet,consultation
27963,2811,2022-12-22 14:46:56,BaridNet,telechargement releve
27964,2583,2024-04-04 00:21:07,BaridNet,consultation
27965,597,2020-03-19 20:56:35,BBM,paiement facture
27966,2355,2020-08-24 03:44:29,BaridNet,virement
27967,2272,2023-04-04 20:37:59,BBM,consultation
27968,2653,2024-11-03 08:02:10,BaridNet,virement
27969,627,2022-03-06 22:12:41,BaridNet,paiement facture
27970,617,2020-12-11 03:08:09,BaridNet,consultation
27971,871,2020-11-27 08:04:54,BaridNet,paiement facture
27972,1897,2021-02-25 15:19:08,BBM,telechargement releve
27973,3351,2023-11-30 22:15:01,BBM,telechargement releve
27974,4317,2020-04-24 16:27:56,BaridNet,consultation
27975,3052,2023-11-22 12:56:20,BaridNet,telechargement releve
27976,1208,2024-03-16 17:32:37,BBM,virement
27977,3043,2022-04-09 09:26:08,BBM,virement
27978,3455,2022-02-04 13:18:00,BaridNet,consultation
27979,3552,2022-02-04 23:10:08,BBM,paiement facture
27980,799,2022-01-17 01:00:14,BBM,paiement facture
27981,4347,2024-06-12 03:08:29,BaridNet,paiement facture
27982,3554,2022-06-24 07:09:36,BaridNet,paiement facture
27983,644,2022-01-01 14:46:20,BaridNet,virement
27984,4536,2024-04-06 02:37:49,BBM,telechargement releve
27985,1909,2021-02-07 23:49:10,BaridNet,virement
27986,2377,2021-01-10 00:14:51,BBM,telechargement releve
27987,2553,2023-03-19 10:45:09,BaridNet,telechargement releve
27988,150,2021-11-18 21:26:28,BaridNet,paiement facture
27989,1678,2023-08-29 19:17:08,BaridNet,consultation
27990,1934,2024-07-07 02:24:45,BaridNet,consultation
27991,3610,2020-08-10 22:37:23,BBM,consultation
27992,2937,2022-11-13 00:24:19,BaridNet,paiement facture
27993,3762,2020-07-14 03:36:55,BaridNet,consultation
27994,2896,2024-07-10 17:51:58,BaridNet,consultation
27995,2309,2023-11-13 18:19:00,BaridNet,consultation
27996,3918,2022-10-23 00:30:16,BBM,virement
27997,4577,2023-08-30 01:33:37,BBM,telechargement releve
27998,4414,2020-11-23 05:16:10,BBM,telechargement releve
27999,2449,2020-08-16 13:17:04,BBM,consultation
28000,3581,2020-06-15 03:55:19,BBM,virement
28001,835,2023-06-12 12:32:06,BBM,telechargement releve
28002,2122,2020-09-03 19:13:47,BaridNet,paiement facture
28003,2665,2020-07-22 14:56:34,BBM,consultation
28004,4258,2024-04-13 03:55:07,BaridNet,virement
28005,4636,2023-10-20 14:24:12,BaridNet,paiement facture
28006,3614,2024-01-21 03:50:57,BaridNet,consultation
28007,2052,2024-11-09 10:13:10,BaridNet,paiement facture
28008,4971,2020-01-30 22:32:12,BBM,paiement facture
28009,3455,2024-06-21 14:55:33,BaridNet,paiement facture
28010,3871,2020-01-14 01:31:47,BaridNet,paiement facture
28011,1092,2024-08-13 07:58:53,BaridNet,paiement facture
28012,4969,2020-05-01 07:46:00,BBM,paiement facture
28013,2426,2022-10-11 16:50:54,BaridNet,telechargement releve
28014,784,2024-12-07 05:51:12,BaridNet,paiement facture
28015,3479,2021-06-03 06:31:10,BBM,telechargement releve
28016,1025,2021-12-18 23:22:54,BBM,virement
28017,3829,2022-09-02 11:37:32,BBM,virement
28018,870,2024-04-04 14:49:40,BBM,virement
28019,2580,2022-05-15 07:11:57,BBM,telechargement releve
28020,4242,2020-06-18 20:09:24,BaridNet,virement
28021,4684,2022-06-20 10:41:36,BaridNet,paiement facture
28022,1686,2023-01-30 04:09:51,BBM,paiement facture
28023,348,2020-10-02 23:51:01,BBM,telechargement releve
28024,2683,2020-12-25 07:55:30,BaridNet,virement
28025,119,2022-11-01 03:37:30,BaridNet,consultation
28026,486,2020-05-08 00:11:57,BaridNet,consultation
28027,1518,2024-10-22 09:18:20,BBM,paiement facture
28028,4821,2023-08-01 02:57:39,BaridNet,virement
28029,2552,2024-11-02 02:18:12,BaridNet,telechargement releve
28030,4512,2024-12-14 15:40:57,BBM,consultation
28031,2174,2021-08-07 00:58:57,BBM,virement
28032,1756,2020-10-01 13:48:49,BBM,consultation
28033,2829,2023-02-21 17:41:48,BaridNet,consultation
28034,91067,2022-09-26 16:05:22,BaridNet,consultation
28035,4828,2020-11-25 04:51:02,BaridNet,consultation
28036,3830,2023-10-12 16:51:47,BBM,virement
28037,3368,2023-03-07 18:33:51,BBM,paiement facture
28038,3576,2022-03-17 04:28:07,BBM,paiement facture
28039,2868,2021-03-12 10:17:31,BaridNet,consultation
28040,4239,2020-06-28 08:30:42,BaridNet,paiement facture
28041,600,2021-12-28 08:28:01,BBM,virement
28042,3958,2020-04-02 10:22:47,BBM,telechargement releve
28043,178,2022-06-14 21:31:42,BBM,paiement facture
28044,1450,2024-03-29 06:59:07,BBM,consultation
28045,892,2024-11-23 07:55:00,BaridNet,consultation
28046,568,2020-08-20 14:57:12,BBM,telechargement releve
28047,44,2020-07-24 05:17:30,BaridNet,virement
28048,1722,2023-03-28 18:08:50,BaridNet,telechargement releve
28049,1013,2021-03-25 03:51:12,BaridNet,paiement facture
28050,823,2023-08-22 02:44:58,BaridNet,telechargement releve
28051,1372,2020-12-26 13:50:38,BBM,telechargement releve
28052,146,2022-05-29 12:00:18,BaridNet,telechargement releve
28053,2408,2024-12-02 21:35:26,BaridNet,telechargement releve
28054,551,2020-10-09 16:29:57,BBM,virement
28055,261,2024-07-13 14:50:56,BBM,consultation
28056,4715,2024-12-02 20:18:24,BBM,virement
28057,1161,2021-02-08 01:50:16,BBM,virement
28058,152,2021-07-12 20:31:10,BaridNet,consultation
28059,1726,2024-06-25 16:33:51,BaridNet,consultation
28060,3542,2024-12-03 14:59:56,BBM,consultation
28061,2621,2022-02-18 17:18:57,BaridNet,paiement facture
28062,4458,2022-08-16 21:23:15,BBM,consultation
28063,1865,2022-08-21 16:33:11,BaridNet,telechargement releve
28064,2343,2023-09-16 00:31:32,BaridNet,virement
28065,4684,2022-04-23 16:21:52,BaridNet,consultation
28066,4166,2022-12-13 02:40:34,BBM,consultation
28067,4566,2020-05-08 01:09:57,BBM,telechargement releve
28068,4559,2023-05-06 03:18:57,BaridNet,virement
28069,4223,2022-03-28 01:10:43,BaridNet,telechargement releve
28070,3072,2022-09-16 06:40:33,BBM,telechargement releve
28071,1086,2020-11-06 14:03:35,BBM,virement
28072,2936,2024-01-28 23:29:47,BBM,consultation
28073,19,2022-05-27 08:39:16,BaridNet,virement
28074,4785,2020-05-29 20:16:18,BaridNet,consultation
28075,1009,2020-09-03 23:06:13,BBM,telechargement releve
28076,3164,2023-04-27 09:19:03,BBM,paiement facture
28077,3410,2022-03-12 13:55:48,BBM,paiement facture
28078,1175,2020-01-06 03:52:05,BaridNet,virement
28079,3100,2020-12-13 10:33:43,BBM,virement
28080,2298,2021-09-26 16:08:17,BBM,paiement facture
28081,3579,2020-04-21 13:09:31,BaridNet,telechargement releve
28082,390,2023-05-31 15:59:45,BaridNet,telechargement releve
28083,485,2020-11-14 02:01:39,BaridNet,virement
28084,3357,2022-11-15 23:31:44,BaridNet,telechargement releve
28085,4367,2024-03-16 13:55:45,BBM,virement
28086,3553,2021-06-03 02:03:12,BaridNet,virement
28087,682,2023-05-10 01:52:39,BBM,telechargement releve
28088,3124,2024-07-13 12:33:24,BaridNet,consultation
28089,3752,2023-01-20 08:38:08,BaridNet,paiement facture
28090,2869,2023-05-31 12:36:07,BaridNet,paiement facture
28091,308,2021-03-13 06:16:18,BaridNet,consultation
28092,4991,2023-08-04 13:00:24,BaridNet,consultation
28093,688,2021-11-06 14:51:19,BBM,paiement facture
28094,4434,2022-10-20 17:01:30,BaridNet,paiement facture
28095,3047,2021-11-09 15:14:55,BaridNet,telechargement releve
28096,4899,2024-04-14 15:56:21,BaridNet,virement
28097,4013,2023-06-01 12:27:40,BaridNet,virement
28098,4041,2024-12-26 09:43:50,BBM,telechargement releve
28099,4795,2022-07-30 08:17:21,BBM,virement
28100,2960,2024-02-03 01:57:54,BBM,consultation
28101,1489,2023-01-30 03:03:54,BaridNet,paiement facture
28102,91067,2022-06-03 03:21:50,BaridNet,consultation
28103,3350,2022-09-06 07:01:09,BBM,virement
28104,2891,2021-09-13 09:05:42,BaridNet,consultation
28105,4214,2024-10-05 23:05:27,BBM,telechargement releve
28106,3711,2020-06-29 12:53:03,BBM,virement
28107,2846,2023-09-08 21:56:47,BaridNet,consultation
28108,2566,2024-05-30 00:13:17,BaridNet,telechargement releve
28109,4391,2022-02-11 21:32:39,BaridNet,consultation
28110,4044,2020-10-26 03:57:37,BBM,virement
28111,53,2024-12-07 20:04:11,BaridNet,telechargement releve
28112,2507,2021-04-02 21:11:51,BBM,telechargement releve
28113,4959,2022-11-09 17:57:21,BBM,consultation
28114,3787,2024-04-19 07:56:03,BaridNet,virement
28115,3888,2024-12-09 15:40:08,BaridNet,telechargement releve
28116,1657,2024-10-26 21:00:42,BaridNet,virement
28117,3026,2024-08-01 05:58:10,BBM,paiement facture
28118,3977,2023-04-18 09:50:31,BBM,paiement facture
28119,1447,2022-05-03 17:08:21,BaridNet,paiement facture
28120,1411,2024-02-10 02:54:37,BaridNet,telechargement releve
28121,1912,2023-12-21 06:55:59,BaridNet,virement
28122,1373,2023-06-12 23:28:24,BaridNet,telechargement releve
28123,4689,2022-04-09 15:07:27,BBM,paiement facture
28124,2594,2024-02-24 21:38:46,BaridNet,paiement facture
28125,4938,2023-02-10 20:32:04,BaridNet,virement
28126,2389,2020-12-13 15:25:38,BBM,consultation
28127,3957,2024-11-11 22:17:24,BaridNet,virement
28128,1495,2023-01-16 10:58:14,BBM,paiement facture
28129,3909,2021-06-12 18:42:55,BaridNet,telechargement releve
28130,2199,2023-01-07 22:30:56,BBM,telechargement releve
28131,3671,2020-07-03 07:41:23,BaridNet,virement
28132,1586,2021-10-18 09:47:31,BaridNet,telechargement releve
28133,3718,2024-05-03 12:02:09,BBM,telechargement releve
28134,4984,2023-09-17 15:16:50,BaridNet,consultation
28135,4275,2020-09-01 13:52:23,BaridNet,paiement facture
28136,3627,2022-04-01 23:19:38,BBM,paiement facture
28137,368,2022-04-06 09:00:22,BaridNet,virement
28138,2130,2021-05-01 10:21:20,BaridNet,virement
